longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-1115.134878484264,254.550618634123,123.44504319103555,10537.895926124163,2590.7116518865837,4464.716242017275,2435.094182511621,18.264442438968587,849530.0877774943,INLAND
-1115.2280392928255,254.13716337916776,139.90438228317362,16261.377012293739,2946.1161384269813,6824.342853745974,2866.978811108022,50.98924530294899,1626215.1854095259,INLAND
-1115.041717675702,253.99934496084933,164.59339092138072,12188.760229250584,2459.7731568453846,5407.191011133403,2205.36831623694,29.386496824695044,1620308.834857191,INLAND
-1115.041717675702,253.93043575169014,164.59339092138072,19308.567069606386,4040.3878469855745,7436.607484777619,3482.6441327241673,33.352204571187634,1408664.6067318593,INLAND
-1114.8553960585787,254.20607258832698,123.44504319103555,17257.713618145368,3404.4008710711782,8805.60368225287,3546.967375281078,38.99588128637032,1648856.1958601426,INLAND
-1115.134878484264,253.79261733337168,189.28239955958784,25686.575853050756,7070.678732224756,12967.627297692703,6965.288265448335,19.03069534367251,702855.7157278459,INLAND
-1115.134878484264,253.7237081242125,205.7417386517259,17301.34879796369,5050.484808731968,10195.238013358401,4447.492771077828,17.024332272966454,671355.1794487267,INLAND
-1115.134878484264,253.6547989150533,263.34942547420917,19075.84611057535,4938.251812982368,10800.623266513287,4521.005048285727,19.952696681547316,669386.3959312818,INLAND
-1115.2280392928255,253.79261733337168,41.14834773034518,7905.240077085552,3161.22938028038,4285.852417221514,3326.430543657384,13.26873797877043,1116300.2543912847,INLAND
-1115.2280392928255,253.79261733337168,123.44504319103555,19832.18922742622,4676.37482289997,8447.876032661346,4006.4191078304407,25.77048839041632,1072987.0170074957,INLAND
-1115.4143609099492,253.79261733337168,115.21537364496652,24348.43033862229,4592.200076087771,10896.934556787926,4530.194082936714,37.34142151513999,1096612.4192168352,INLAND
-1115.2280392928255,253.7237081242125,98.75603455282844,15592.304255079507,5312.361798814366,9080.778797323272,5200.993612458783,17.17714205645487,1107440.7285627823,INLAND
-1115.2280392928255,253.6547989150533,156.36372137531168,16595.913390900856,5144.012305189967,7113.276724569897,4594.517325493624,12.208620105819556,686121.0558295639,INLAND
-1115.2280392928255,253.6547989150533,156.36372137531168,11985.129390098427,3441.8118696543784,3831.8134773553506,3252.918266449486,13.20114903607363,716637.2003499605,INLAND
-1115.3212001013874,253.6547989150533,230.43074728993304,12006.946980007586,2852.588641968982,5365.914743872842,2839.41170715506,21.63801227444358,710730.8497976257,INLAND
-1115.4143609099492,253.6547989150533,156.36372137531168,12356.028418554142,3329.578873904779,6838.101609499494,3381.5647515633077,20.407452719909475,784560.2317018112,INLAND
-1115.3212001013874,253.7237081242125,131.67471273710458,19104.936230454226,5733.235532875364,7250.864282105098,5724.768587565057,14.313427940888339,1107440.7285627823,INLAND
-1115.3212001013874,253.7237081242125,123.44504319103555,6879.813351355044,2235.3071653461857,3783.65783221803,2260.5025241428634,16.63202254035678,516805.67332929844,INLAND
-1115.041717675702,253.79261733337168,57.60768682248326,15090.499687168833,3301.5206249673793,7154.552991830456,3326.430543657384,29.344621066719853,986360.5422399181,INLAND
-1115.041717675702,253.79261733337168,65.83735636855229,6857.9957614458835,1767.669683056189,3267.704491461026,1424.3003709030236,36.238693221793305,881030.6240566135,INLAND
-1115.041717675702,253.79261733337168,230.43074728993304,13585.08598343681,3273.462376029979,6177.681333330529,3023.1924001748052,23.372550249521204,776685.0976320314,INLAND
-1114.8553960585787,253.79261733337168,24.68900863820711,14755.963308561715,3142.52388098878,6900.0160103903345,3124.271781335665,32.586686328904335,1095628.0274581127,INLAND
-1114.8553960585787,253.79261733337168,32.918678184276146,15599.576785049227,3123.81838169718,7044.482945802296,2830.2226725040728,37.36786936228222,1119253.4296674521,INLAND
-1114.9485568671405,253.79261733337168,90.5263650067594,17854.0610756624,3217.3458781551794,7636.109443203661,3115.0827466846777,44.912117759602054,1181270.1104669678,INLAND
-1114.8553960585787,253.7237081242125,16.459339092138073,18755.85479190767,3516.6338668207777,7794.335134369142,3142.6498506376392,33.48370914447815,1213755.0385048094,INLAND
-1114.8553960585787,253.6547989150533,32.918678184276146,9177.932821786539,2020.1939234927872,4278.973039344754,1828.6178955464627,36.315832775958135,1126144.1719785093,INLAND
-1114.9485568671405,253.6547989150533,106.98570409889747,18828.580091604872,3862.6856037153757,9328.436400886634,3997.2300731794535,36.918990623285,1045424.0477632666,INLAND
-1115.041717675702,253.7237081242125,139.90438228317362,13795.989352558687,4049.7405966313745,8303.409097249387,3528.5893059791038,13.239351481945734,550274.9931258626,INLAND
-1115.041717675702,253.7237081242125,123.44504319103555,24021.16648998489,4788.60781864957,11605.510478094213,4640.462498748561,35.33726243169579,921390.6861642349,INLAND
-1114.9485568671405,253.6547989150533,131.67471273710458,19403.109959212743,4246.148339193173,10566.724418703445,4199.388835501173,29.23368704120663,875124.2735042787,INLAND
-1115.041717675702,253.6547989150533,106.98570409889747,11083.335673853157,3423.1063703627783,6838.101609499494,3399.942820865282,18.69421995502975,923359.4696816799,INLAND
-1115.041717675702,253.6547989150533,123.44504319103555,21032.156672430006,4638.963824316771,11240.903450625929,4603.706360144612,33.01132120802118,866264.7476757765,INLAND
-1114.9485568671405,253.58588970589406,57.60768682248326,20763.073063550368,4844.724316524369,12025.152528576575,4576.13925619165,30.904309385690542,870202.3147106663,INLAND
-1115.041717675702,253.58588970589406,255.11975592814014,18734.03720199851,4283.559337776373,8984.467507048632,3841.0164841126702,24.10647800771796,676277.1382423391,INLAND
-1114.8553960585787,253.58588970589406,74.06702591462133,26995.63124760034,4751.19682006637,11227.14469487241,4355.602424567956,44.16055810331048,1605542.958476354,INLAND
-1115.041717675702,253.51698049673485,106.98570409889747,12625.112027433779,2927.4106391353816,6831.222231622734,2885.3568804099964,27.694569270013226,822951.5102919876,INLAND
-1115.041717675702,253.51698049673485,123.44504319103555,18355.865643573077,4218.090090255773,8303.409097249387,3896.150692018594,20.132688974598576,751090.911905247,INLAND
-1115.041717675702,253.37916207841647,181.0527300135188,17861.33360563212,4638.963824316771,11832.529948027293,3831.827449461683,19.744052554091983,596541.4057858188,INLAND
-1115.041717675702,253.51698049673485,41.14834773034518,19003.12081087815,4451.908831400772,10250.273036372482,4419.925667124867,30.116016608368103,817045.1597396528,INLAND
-1114.9485568671405,253.37916207841647,172.82306046744978,9163.387761847098,1702.2004355355891,4010.6773021511117,1883.752103452386,44.17672067656406,1484462.7721534895,INLAND
-1114.5759136328934,253.93043575169014,123.44504319103555,17432.254337418646,3301.5206249673793,8654.257368964149,3188.5950238925757,36.66259343848954,1548448.2364704504,INLAND
-1114.5759136328934,253.7237081242125,115.21537364496652,35431.76601247545,6135.4037676447615,14343.502873044714,5669.634379659133,41.6840110834093,1710872.8766596585,INLAND
-1114.4827528243316,253.51698049673485,156.36372137531168,9577.921970121133,1767.669683056189,3556.6383622849485,1718.3494797346157,33.25082115714244,1463790.5452203178,INLAND
-1114.4827528243316,253.31025286925723,181.0527300135188,30006.458655064387,5742.588282521164,12348.483288784299,5632.878241055184,36.18212421540577,1522854.050743666,INLAND
-1114.4827528243316,252.896797614302,345.64612093489956,9730.645099485251,2010.8411738469872,4244.576149960953,2039.9656925191694,22.651846414895555,1312194.2143770568,INLAND
-1113.551144738714,253.44807128757566,164.59339092138072,20523.07957454961,4479.967080338171,9438.506446914795,4181.010766199199,33.51897294066779,1347632.3176910658,INLAND
-1114.0169487815228,253.79261733337168,106.98570409889747,44616.9713642317,8071.422944325349,17012.701489227617,7112.312819864131,40.32929357979086,1542541.8859181155,INLAND
-1114.0169487815228,253.37916207841647,156.36372137531168,23453.90915234674,5125.306805898367,12107.705063097696,4980.456780835089,29.553265194175193,1245255.5747839287,INLAND
-1114.1101095900844,253.0346160326204,148.13405182924265,9337.928481120376,1805.0806816393886,4272.093661467994,1745.9165836875775,33.33530733551344,1285615.63689155,INLAND
-1113.2716623130286,253.17243445093882,164.59339092138072,7919.785137024992,1945.3719263263877,3652.949652559589,1948.075346009297,33.748922278321025,1052314.7900743238,INLAND
-1113.923787972961,253.0346160326204,90.5263650067594,18254.050223996997,4302.264837067973,8585.463590196548,4089.120419689326,26.566127791944936,979469.7999288609,INLAND
-1113.8306271643992,252.96570682346118,238.66041683600207,14275.976330560201,3666.277861153577,8310.288475126146,3657.2357910929254,18.91094536911188,718605.9838674054,INLAND
-1113.8306271643992,252.96570682346118,304.49777320455433,11701.50072127935,3497.9283675291776,8069.510249439544,3161.0279199396136,16.022987393664973,589650.6634747614,INLAND
-1113.923787972961,252.96570682346118,82.29669546069036,12050.582159825906,3357.6371228421785,6590.444005936132,3491.833167375155,19.437698324694537,834764.2113966573,INLAND
-1113.923787972961,252.896797614302,279.80876456634724,12792.380216737338,3310.873374613179,6184.560711207289,3096.704677382703,19.70585010821988,717621.592108683,INLAND
-1113.8306271643992,252.896797614302,329.18678184276143,8690.673313815303,3048.9963845307807,7808.093890122662,2894.5459150609836,15.56161939351726,579806.7458875367,INLAND
-1113.7374663558376,252.896797614302,255.11975592814014,12152.397579401984,3479.222868237578,9431.627069038035,3188.5950238925757,17.401948757163787,629026.3338236604,INLAND
-1113.923787972961,252.896797614302,246.8900863820711,17235.89602823621,3853.3328540695757,8585.463590196548,3767.504206904772,23.09925582905154,711715.2415563482,INLAND
-1113.923787972961,252.896797614302,57.60768682248326,12806.925276676777,2889.9996405521815,6700.514051964293,2830.2226725040728,27.374256454624053,825904.685568155,INLAND
-1114.0169487815228,252.82788840514274,345.64612093489956,7505.2509287509565,2010.8411738469872,5586.054835929164,2067.532796472131,14.521337405923056,571931.6118177569,INLAND
-1113.7374663558376,252.82788840514274,172.82306046744978,11279.693983035595,3956.213100173375,10449.774994798523,3730.7480683008234,12.586236590016888,550274.9931258626,INLAND
-1113.6443055472757,252.896797614302,164.59339092138072,13199.641895041654,3507.2811171749777,11454.16416480549,3280.485370402448,16.49170201801886,579806.7458875367,INLAND
-1113.7374663558376,252.96570682346118,263.34942547420917,14275.976330560201,4751.19682006637,14116.483403111632,4759.919949211395,14.014420335697066,549290.6013671401,INLAND
-1113.7374663558376,253.0346160326204,49.37801727641422,8625.220544087824,2188.543417117186,7808.093890122662,2003.2095539152203,15.806261979582846,629026.3338236604,INLAND
-1113.457983930152,252.96570682346118,172.82306046744978,13337.819964466331,3002.232636301781,7704.903221971261,2885.3568804099964,19.02775669399004,682183.4887946739,INLAND
-1112.9921798873434,252.82788840514274,156.36372137531168,24370.247928531448,5508.769541376165,10855.658289527366,4980.456780835089,24.182882899462168,1576011.2057146796,INLAND
-1112.4332150359728,252.75897919598356,148.13405182924265,13105.099005435293,3105.1128824055804,6501.012093538252,2683.1981180882767,25.01084744749795,1135003.6978070117,INLAND
-1112.6195366530965,252.4144331501875,205.7417386517259,12974.193465980336,2918.0578894895816,6218.957600591089,2784.277499249137,26.631512747379883,1059205.5323853812,INLAND
-1112.2468934188494,252.48334235934672,312.72744275062337,6901.630941264203,1777.0224327019887,3976.2804127673116,1718.3494797346157,17.35125705014119,787513.4069779785,INLAND
-1112.3400542274112,252.13879631355067,304.49777320455433,10806.9795350038,2768.4138951567825,6721.152185594573,2664.8200487863023,25.76754974073385,923359.4696816799,INLAND
-1113.1785015044668,255.6531659806704,197.51206910565688,18414.045883330837,5190.776053418967,10759.346999252726,4658.840568050536,17.160979483201288,909577.9850595653,INLAND
-1114.2964312072081,254.550618634123,115.21537364496652,6276.19336386829,1412.265196515791,2167.0040311794173,1240.5196778832787,31.354657449528993,1494306.6897407144,INLAND
-1113.923787972961,255.10189230739672,131.67471273710458,30537.35334285394,7426.083218765153,14721.868656266517,6634.483018012794,24.47895185497097,1100549.9862517251,INLAND
-1113.0853406959052,254.96407388907826,131.67471273710458,21119.427032066644,5153.365054835767,10092.047345207,4677.21863735251,23.315246580713048,1100549.9862517251,INLAND
-1112.8990190787815,254.34389100664535,98.75603455282844,21672.13930976536,4629.611074670971,8145.183406083905,3942.09586527353,28.755421805384717,1219661.3890571443,INLAND
-1111.6879285674788,254.20607258832698,123.44504319103555,13665.083813103727,3843.9801044237756,5193.930296953841,2701.576187390251,14.693248412347522,819998.3350158202,INLAND
-1110.5699988647375,256.68680411805855,362.1054600270376,22123.036167887993,6518.866503122559,2304.5915887146184,1056.7389848635337,30.73680635378978,842639.345466437,INLAND
-1108.05465703357,255.85989360814804,98.75603455282844,16399.555081718416,4414.497832817572,6920.654144020615,3069.137573429741,30.534774188120004,925328.2531991248,INLAND
-1112.3400542274112,255.5842567715112,181.0527300135188,16079.56376305074,4461.261581046571,5317.7590987355225,2646.441979484328,24.441484071519486,1010970.3362079799,INLAND
-1111.7810893760407,255.79098439898877,189.28239955958784,13679.628873043168,3554.0448654039774,440.2801841126435,339.99428208652824,28.468168798923323,1230489.6984030916,INLAND
-1111.2221245246699,255.72207518982958,279.80876456634724,13825.079472437566,3684.983360445177,1176.3736169259694,670.7995295220692,22.57544152315135,1423430.4831126963,INLAND
-1111.594767758917,255.37752914403356,123.44504319103555,22624.84073579867,6088.640019415761,1898.708293985775,983.2267076556357,37.69846745156004,1764030.031630672,INLAND
-1107.7751746078848,253.51698049673485,156.36372137531168,11752.40843106739,3030.2908852391806,1286.44366295413,735.12277207898,27.812115257312005,773731.922355864,INLAND
-1110.8494812904228,253.58588970589406,139.90438228317362,14923.231497865274,3787.863606548976,6707.393429841053,3124.271781335665,19.76388843944865,929265.8202340148,INLAND
-1110.9426420989846,252.96570682346118,106.98570409889747,20457.62680482213,5415.242044918165,9527.938359312675,4704.785741305472,16.310975062546987,984391.7587224732,INLAND
-1109.731551587682,252.82788840514274,106.98570409889747,28821.03627000004,7594.432712389552,13105.214855227903,6165.842250812444,16.3668094065139,890874.5416438383,INLAND
-1111.7810893760407,252.34552394102826,213.97140819779494,13977.802601801684,3170.5821299261797,7897.525802520543,3050.759504127767,19.143833356447587,907609.2015421203,INLAND
-1111.5016069503554,252.4144331501875,213.97140819779494,13628.721163255128,3890.7438526527753,12616.77902597794,3969.662969226492,12.111644666298062,543384.2508148053,INLAND
-1111.5016069503554,252.34552394102826,271.5790950202782,10799.707005034079,3497.9283675291776,10621.759441717524,3023.1924001748052,12.703782577315668,511883.7145356861,INLAND
-1111.594767758917,252.34552394102826,123.44504319103555,7781.607067600314,2394.303909324785,7360.9343281332585,2232.9354201899014,11.491589583296998,506961.7557420737,INLAND
-1111.5016069503554,252.34552394102826,205.7417386517259,6043.472404837253,2151.1324185339863,6514.770849291772,2242.124454840889,10.638646512960223,508930.5392595187,INLAND
-1112.6195366530965,252.27661473186907,156.36372137531168,10792.43447506436,2768.4138951567825,8915.67372828103,2738.3323259942003,17.79278916493223,647729.7772393874,INLAND
-1112.712697461658,252.2077055227099,41.14834773034518,17112.26301875097,5686.471784646364,17232.841581283938,5265.316855015694,16.79658692257507,681199.0970359514,INLAND
-1112.712697461658,252.2077055227099,279.80876456634724,6283.46589383801,1720.9059348271892,3983.1597906440716,1571.3249253188196,14.999602641744968,713684.0250737931,INLAND
-1112.80585827022,252.2077055227099,345.64612093489956,3708.9902845571587,823.0419688303948,1699.2063355597336,909.7144304477376,18.3665605154344,718605.9838674054,INLAND
-1112.8990190787815,252.27661473186907,106.98570409889747,9803.370399182451,2413.009408616385,4946.27269339048,2260.5025241428634,26.631512747379883,1066096.2746964386,INLAND
-1112.712697461658,252.27661473186907,139.90438228317362,11134.243383641196,2618.7699008239833,5331.517854489042,2260.5025241428634,28.70546476078274,901702.8509897855,INLAND
-1112.6195366530965,252.13879631355067,123.44504319103555,9970.638588486008,2861.941391614782,8709.29239197823,2839.41170715506,12.981484972309035,623119.9832713256,INLAND
-1112.712697461658,252.13879631355067,263.34942547420917,8385.227055087067,2207.248916408786,5235.206564214402,2214.557350887927,20.754213382440877,665448.8288963919,INLAND
-1112.80585827022,252.2077055227099,296.2681036584853,16683.183750537493,4573.494576796171,9837.510363766878,4171.821731548212,13.940219431214711,599494.5810619862,INLAND
-1112.712697461658,252.13879631355067,230.43074728993304,9767.007749333852,3086.4073831139804,9156.451953967633,2802.655568551111,11.137482296559421,558150.1271956423,INLAND
-1112.8990190787815,252.2077055227099,148.13405182924265,10210.632077486767,2113.7214199507866,5187.050919077081,2104.28893507608,29.271889487078735,1162566.6670512408,INLAND
-1112.80585827022,252.13879631355067,337.4164513888305,12719.654917040138,3198.64037886358,8055.751493686024,2885.3568804099964,12.397428347918222,650682.9525155548,INLAND
-1112.80585827022,252.06988710439143,148.13405182924265,10363.355206850885,2618.7699008239833,5180.171541200321,2444.2832171626083,27.779790110804843,859374.0053647191,INLAND
-1112.80585827022,252.13879631355067,230.43074728993304,9265.203181423178,2010.8411738469872,3935.0041455067512,1856.1849994994243,28.100837588614638,828857.8608443225,INLAND
-1113.7374663558376,252.2077055227099,148.13405182924265,17301.34879796369,4190.031841318373,11268.42096213297,4006.4191078304407,16.963355292055216,562087.6942305322,INLAND
-1113.6443055472757,252.27661473186907,164.59339092138072,10836.06965488268,2974.1743873643813,10140.20299034432,2995.625296221843,10.973652576761747,538462.2920211928,INLAND
-1113.7374663558376,252.27661473186907,115.21537364496652,21846.680029038638,7416.730469119353,24318.600794346792,6753.940468475628,11.651745990991586,560118.9107130873,INLAND
-1113.2716623130286,252.34552394102826,279.80876456634724,10472.443156396683,2497.1841554285843,7003.2066785417355,2435.094182511621,16.313913712229454,624104.3750300481,INLAND
-1113.1785015044668,252.06988710439143,172.82306046744978,15315.948116230149,3834.6273547779756,5964.4206191509675,3491.833167375155,14.62933278175381,938125.346062517,INLAND
-1113.457983930152,252.27661473186907,271.5790950202782,8908.8492129069,2572.0061525949836,7326.5374387494585,2278.880593444838,13.927730170064216,542399.8590560828,INLAND
-1113.551144738714,252.27661473186907,271.5790950202782,4268.975092225593,1589.9674397859899,5021.94585003484,1488.6236134599344,11.479100322146502,549290.6013671401,INLAND
-1114.2032703986463,252.6211607776651,222.20107774386398,10094.271597971248,2768.4138951567825,7264.623037858618,2609.6858408803787,11.82365699741605,543384.2508148053,INLAND
-1114.1101095900844,252.48334235934672,222.20107774386398,5985.292165079493,1599.32018943179,5489.743545654524,1837.80693019745,22.422631739662936,1120237.8214261746,INLAND
-1113.551144738714,252.5522515685059,353.8757904809686,12188.760229250584,2992.879886655981,7264.623037858618,2536.1735636724807,18.77944079582137,917453.119129345,INLAND
-1114.4827528243316,252.2077055227099,271.5790950202782,11556.050121884951,2749.7083958651824,7581.07442018958,2821.0336378530856,14.455217788067491,614260.4574428233,INLAND
-1114.38959201577,252.06988710439143,106.98570409889747,13003.283585859215,3787.863606548976,11364.73225240761,3776.6932415557594,19.731563292941487,614260.4574428233,INLAND
-1114.1101095900844,252.00097789523224,156.36372137531168,12603.294437524619,2833.8831426773822,6267.11324572841,2582.118736927417,26.438296530757516,1296443.9462374973,INLAND
-1114.2032703986463,252.06988710439143,230.43074728993304,10559.713516033322,2805.824893739982,6322.1482687424905,2830.2226725040728,20.78139589200372,719590.3756261279,INLAND
-1114.2964312072081,252.06988710439143,238.66041683600207,9541.559320272534,2618.7699008239833,5420.9497668869235,2490.2283904175447,19.816784133733105,718605.9838674054,INLAND
-1114.38959201577,252.13879631355067,139.90438228317362,16632.276040749453,3647.572361861977,9149.572576090874,3611.290617837989,29.53122532155667,866264.7476757765,INLAND
-1114.2964312072081,252.13879631355067,82.29669546069036,20668.53017394401,5798.704780395963,9926.942276164758,5292.883958968656,16.696672833371107,912531.1603357326,INLAND
-1114.2032703986463,252.00097789523224,345.64612093489956,16806.81676002273,4105.857094506174,9266.521999995794,4006.4191078304407,18.775032821297664,686121.0558295639,INLAND
-1114.2032703986463,252.00097789523224,271.5790950202782,13985.075131771404,3769.1581072573763,8289.650341495866,3574.53447923404,13.468566157178355,672339.5712074492,INLAND
-1114.2964312072081,252.00097789523224,345.64612093489956,16305.012192112059,4872.782565461769,9349.074534516914,4438.303736426841,11.631910105634915,640839.0349283301,INLAND
-1114.4827528243316,252.06988710439143,181.0527300135188,13046.918765677534,4068.446095922974,7753.058867108582,3298.8634397044225,9.291275633547954,544368.6425735276,INLAND
-1114.2032703986463,251.93206868607302,296.2681036584853,5367.1271176533,1571.26194049439,5070.10149517216,1709.1604450836285,10.590158793199477,535509.1167450254,INLAND
-1114.5759136328934,251.93206868607302,279.80876456634724,4188.977262558674,1094.271708558593,2497.2141692638997,891.3363611457631,15.176656285113754,910562.3768182878,INLAND
-1114.2964312072081,251.93206868607302,279.80876456634724,13897.804772134765,4648.31657396257,12974.506675569462,4419.925667124867,11.938264335032361,521727.6321229108,INLAND
-1114.38959201577,251.93206868607302,246.8900863820711,12523.296607857701,3479.222868237578,10092.047345207,3703.1809643478614,13.868957176414826,507946.1475007962,INLAND
-1113.551144738714,251.86315947691378,279.80876456634724,15017.774387471633,3207.99312850938,7161.432369707217,2876.167845759009,24.182882899462168,1097596.8109755577,INLAND
-1113.6443055472757,251.6564318494362,131.67471273710458,19657.648508152943,3881.3911030069753,7608.59193169662,3418.320890167257,30.88888147485758,1190129.6362954702,INLAND
-1113.7374663558376,251.58752264027694,378.5647991191757,13737.809112800927,3647.572361861977,6679.8759183340135,3703.1809643478614,16.259548693103767,754044.0871814145,INLAND
-1113.8306271643992,251.58752264027694,304.49777320455433,7403.435509174878,1992.1356745553874,4561.027532291916,1874.563068801399,12.221109366970051,659542.4783440571,INLAND
-1113.8306271643992,251.58752264027694,74.06702591462133,28071.965683118888,7566.374463452152,14838.818080171437,7075.556681260182,18.390804375314776,690058.6228644537,INLAND
-1113.7374663558376,251.6564318494362,255.11975592814014,14443.24451986376,3900.0966022985754,7168.311747583977,3877.772622716619,22.25586337018279,691043.0146231762,INLAND
-1113.8306271643992,251.7253410585954,156.36372137531168,19970.367296850898,4629.611074670971,11488.561054189291,4759.919949211395,23.52315604574777,942062.9130974069,INLAND
-1115.4143609099492,251.93206868607302,263.34942547420917,11003.337844186237,2543.947903657584,7140.794236076937,2499.417425068532,22.38442929379083,814091.9844634853,INLAND
-1114.8553960585787,252.00097789523224,263.34942547420917,11665.13807143075,2731.002896573583,5971.299997027728,2536.1735636724807,16.094984310885476,1082830.9345947206,INLAND
-1114.6690744414552,251.58752264027694,246.8900863820711,12152.397579401984,2983.527137010181,6645.4790289502125,2591.3077715784043,23.019177625204247,984391.7587224732,INLAND
-1114.1101095900844,251.6564318494362,288.03843411241627,7199.80467002272,1795.7279319935888,4636.7006889362765,1635.6481678757305,24.40107763838553,1000142.0268620328,INLAND
-1115.4143609099492,251.6564318494362,164.59339092138072,12661.474677282378,3095.7601327597804,10085.16796733024,2655.631014135315,19.043184604823004,927297.0367165698,INLAND
-1115.787004144196,251.1051581761625,213.97140819779494,12559.6592577063,2702.9446476361827,5517.261057161564,2379.9599746056974,23.570174440667277,738293.8190418549,INLAND
-1115.041717675702,251.24297659448092,238.66041683600207,12377.846008463302,2815.177643385782,6287.7513793586895,2572.92970227643,20.662380579863704,779638.2729081988,INLAND
-1115.041717675702,251.03624896700327,238.66041683600207,13083.281415526135,3329.578873904779,8791.84492649935,3556.1564099320653,13.08654169845732,569962.828300312,INLAND
-1116.7186122298137,251.7942502677546,279.80876456634724,9963.366058516289,2684.239148344583,5627.331103189725,2471.8503211155703,17.66422324132419,713684.0250737931,INLAND
-1115.9733257613198,251.86315947691378,263.34942547420917,10130.634247819848,2581.3589022407837,6872.498498883295,2251.313489491876,14.851935495200873,756012.8706988594,INLAND
-1116.1596473784432,251.58752264027694,255.11975592814014,9025.209692422419,2375.598410033185,5276.482831474962,2076.721831123118,20.071711993687334,822951.5102919876,INLAND
-1116.4391298041285,251.7942502677546,156.36372137531168,9527.014260333093,2254.0126646377857,4829.323269485559,1994.0205192642331,17.907396502548544,769794.355320974,INLAND
-1116.3459689955666,251.7942502677546,255.11975592814014,12596.0219075549,3105.1128824055804,6734.910941348094,2701.576187390251,18.519370298922816,590635.0552334839,INLAND
-1116.9049338469374,252.48334235934672,279.80876456634724,10341.537616941725,2216.601666054586,4925.634559760199,2039.9656925191694,21.85620701336694,885952.5828502259,INLAND
-1117.6502203154314,252.00097789523224,139.90438228317362,10886.977364670718,2880.646890906382,9803.113474383077,2269.6915587938506,14.92319775000076,683167.8805533964,INLAND
-1116.998094655499,252.06988710439143,164.59339092138072,14072.345491408043,3395.0481214253787,9073.899419446512,3298.8634397044225,18.22991330519957,734356.252006965,INLAND
-1116.1596473784432,252.2077055227099,197.51206910565688,16334.102311990939,4320.970336359573,8881.27683889723,3620.479652488976,17.63630606934073,752075.3036639695,INLAND
-1116.6254514212521,251.17406738532173,156.36372137531168,17737.700596146882,4320.970336359573,9741.199073492236,4309.6572513130195,17.980128082189662,744200.1695941897,INLAND
-1116.6254514212521,251.03624896700327,279.80876456634724,8545.222714420905,2347.540161095785,4698.615089827117,2398.3380439076723,12.618561736524052,574884.7870939244,INLAND
-1116.5322906126903,251.03624896700327,189.28239955958784,13265.094664769133,3310.873374613179,7883.767046767022,3326.430543657384,21.241294567310195,599494.5810619862,INLAND
-1117.6502203154314,251.1051581761625,148.13405182924265,8203.41380584407,2216.601666054586,5310.879720858762,2021.587623217195,15.994335559260893,385881.5694192095,INLAND
-1118.6749892096107,250.41606608457042,148.13405182924265,11083.335673853157,3872.0383533611757,13965.13708982291,3271.296335751461,15.540314183319357,1107440.7285627823,INLAND
-1118.8613108267343,249.1757003197046,139.90438228317362,4348.972921892511,1496.4399433279905,4918.755181883439,1341.5990590441384,17.113961088281776,541415.4672973603,INLAND
-1118.8613108267343,249.52024636550067,98.75603455282844,10632.438815730522,3329.578873904779,11749.977413506173,3372.3757169123205,11.083117277433736,636901.4678934402,INLAND
-1118.7681500181725,249.38242794718224,98.75603455282844,13985.075131771404,5228.187052002167,19324.172455818993,4916.133538278178,10.425594410981184,542399.8590560828,INLAND
-1120.4450445722841,250.07152003877434,90.5263650067594,9723.372569515532,3853.3328540695757,9466.023958421834,2922.113019013945,17.92429373822274,861342.788882164,INLAND
-1121.9356175092723,249.31351873802302,238.66041683600207,4210.794852467833,1084.9189589127932,1499.7043771336919,909.7144304477376,15.764386221607657,1025736.2125888171,INLAND
-1121.3766526579018,249.1757003197046,296.2681036584853,4458.060871438311,1159.7409560791928,2132.607141795617,1139.440296722419,22.523280491287515,639854.6431696076,INLAND
-1121.28349184934,249.03788190138619,148.13405182924265,8770.671143482223,2562.6534029491836,4278.973039344754,1994.0205192642331,13.417874450155757,610322.8904079334,INLAND
-1121.4698134664634,249.1067911105454,139.90438228317362,16574.095800991694,4190.031841318373,8255.253452112065,3859.3945534146446,20.174564732573767,689074.2311057312,INLAND
-1121.3766526579018,248.968972692227,82.29669546069036,18341.320583633635,4985.015561211369,9183.969465474673,4530.194082936714,23.97864674653054,850514.4795362168,INLAND
-1121.3766526579018,249.1067911105454,279.80876456634724,15155.952456896312,3170.5821299261797,5971.299997027728,3188.5950238925757,32.18556064724725,849530.0877774943,INLAND
-1121.1903310407781,249.1757003197046,148.13405182924265,11046.973024004557,2768.4138951567825,5819.953683739006,2499.417425068532,20.417737993798116,839686.1701902697,INLAND
-1121.1903310407781,249.03788190138619,74.06702591462133,19424.927549121905,6051.229020832562,10208.996769111922,4971.267746184102,12.544360832041697,594572.6222683738,INLAND
-1121.28349184934,248.968972692227,238.66041683600207,14094.163081317203,4059.0933462771745,8984.467507048632,3813.4493801597087,22.13831738288401,546337.4260909726,INLAND
-1120.8176878065312,252.5522515685059,197.51206910565688,6857.9957614458835,1954.7246759721877,3536.0002286546683,1433.489405554011,16.52990446389096,754044.0871814145,INLAND
-1120.2587229551607,252.5522515685059,255.11975592814014,8559.767774360345,2066.957671721787,5118.257140309481,2049.1547271701565,18.320276782935508,649698.5607568324,INLAND
